Report,Rank History
App ID,com.viber.voip
App,Viber
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:00:03 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications),Widgets (Applications)
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/25/2014,Grossing,49,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/26/2014,Grossing,51,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/27/2014,Grossing,56,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/28/2014,Grossing,56,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/29/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,06/30/2014,Grossing,43,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/01/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/02/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/03/2014,Grossing,49,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/04/2014,Grossing,43,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/05/2014,Grossing,49,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/06/2014,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/07/2014,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/08/2014,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/09/2014,Grossing,58,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/10/2014,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/11/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/12/2014,Grossing,62,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/13/2014,Grossing,62,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/14/2014,Grossing,65,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/15/2014,Grossing,66,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/16/2014,Grossing,68,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/17/2014,Grossing,84,0,5,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/18/2014,Grossing,84,0,5,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/19/2014,Grossing,89,0,4,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/20/2014,Grossing,89,0,4,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/21/2014,Grossing,96,0,5,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/22/2014,Grossing,76,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/23/2014,Grossing,64,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/24/2014,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/25/2014,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/26/2014,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/27/2014,Grossing,62,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/28/2014,Grossing,63,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/29/2014,Grossing,64,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/30/2014,Grossing,62,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,07/31/2014,Grossing,62,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/01/2014,Grossing,63,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/02/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/03/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/04/2014,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/05/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/06/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/07/2014,Grossing,74,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/08/2014,Grossing,74,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/09/2014,Grossing,69,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/10/2014,Grossing,75,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/11/2014,Grossing,66,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/12/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/13/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/14/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/15/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/16/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/17/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/18/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/19/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/20/2014,Grossing,61,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/21/2014,Grossing,60,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/22/2014,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/23/2014,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/24/2014,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/25/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/26/2014,Grossing,57,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/27/2014,Grossing,53,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/28/2014,Grossing,56,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/29/2014,Grossing,64,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/30/2014,Grossing,57,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,08/31/2014,Grossing,67,0,3,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/01/2014,Grossing,64,0,3,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/02/2014,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/03/2014,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/04/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/05/2014,Grossing,73,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/06/2014,Grossing,75,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/07/2014,Grossing,83,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/08/2014,Grossing,81,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/09/2014,Grossing,85,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/10/2014,Grossing,85,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/11/2014,Grossing,85,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/12/2014,Grossing,83,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/13/2014,Grossing,81,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/14/2014,Grossing,67,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/15/2014,Grossing,66,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/16/2014,Grossing,65,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/17/2014,Grossing,66,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/18/2014,Grossing,66,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/19/2014,Grossing,62,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/20/2014,Grossing,67,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/21/2014,Grossing,71,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/22/2014,Grossing,68,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/23/2014,Grossing,62,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/24/2014,Grossing,61,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/25/2014,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/26/2014,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/27/2014,Grossing,52,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/28/2014,Grossing,47,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/29/2014,Grossing,49,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,09/30/2014,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/01/2014,Grossing,57,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/02/2014,Grossing,57,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/03/2014,Grossing,58,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/04/2014,Grossing,57,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/05/2014,Grossing,55,0,3,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/06/2014,Grossing,51,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/07/2014,Grossing,51,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/08/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/09/2014,Grossing,46,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/10/2014,Grossing,42,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/11/2014,Grossing,39,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/12/2014,Grossing,44,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/13/2014,Grossing,41,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/14/2014,Grossing,37,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/15/2014,Grossing,44,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/16/2014,Grossing,46,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/17/2014,Grossing,43,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/18/2014,Grossing,42,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/19/2014,Grossing,47,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/20/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/21/2014,Grossing,50,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/22/2014,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/23/2014,Grossing,47,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/24/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/25/2014,Grossing,53,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/26/2014,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/27/2014,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/28/2014,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/29/2014,Grossing,53,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/30/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,10/31/2014,Grossing,42,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/01/2014,Grossing,50,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/02/2014,Grossing,53,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/03/2014,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/04/2014,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/05/2014,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/06/2014,Grossing,65,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/07/2014,Grossing,70,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/08/2014,Grossing,63,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/09/2014,Grossing,48,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/10/2014,Grossing,42,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/11/2014,Grossing,39,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/12/2014,Grossing,37,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/13/2014,Grossing,34,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/14/2014,Grossing,34,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/15/2014,Grossing,32,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/16/2014,Grossing,44,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/17/2014,Grossing,42,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/18/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/19/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/20/2014,Grossing,46,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/21/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/22/2014,Grossing,57,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/23/2014,Grossing,55,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/24/2014,Grossing,57,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/25/2014,Grossing,56,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/26/2014,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/27/2014,Grossing,55,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/28/2014,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/29/2014,Grossing,51,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,11/30/2014,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/01/2014,Grossing,59,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/02/2014,Grossing,57,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/03/2014,Grossing,57,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/04/2014,Grossing,57,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/05/2014,Grossing,62,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/06/2014,Grossing,55,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/07/2014,Grossing,59,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/08/2014,Grossing,64,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/09/2014,Grossing,63,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/10/2014,Grossing,54,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/11/2014,Grossing,53,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/12/2014,Grossing,50,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/13/2014,Grossing,52,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/14/2014,Grossing,46,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/15/2014,Grossing,44,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/16/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/17/2014,Grossing,53,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/18/2014,Grossing,50,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/19/2014,Grossing,50,0,2,2,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/20/2014,Grossing,50,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/21/2014,Grossing,51,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/22/2014,Grossing,51,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/23/2014,Grossing,50,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/24/2014,Grossing,47,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/25/2014,Grossing,48,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/26/2014,Grossing,47,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/27/2014,Grossing,56,0,1,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/28/2014,Grossing,66,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/29/2014,Grossing,64,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/30/2014,Grossing,71,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,12/31/2014,Grossing,72,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/01/2015,Grossing,68,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/02/2015,Grossing,70,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/03/2015,Grossing,56,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/04/2015,Grossing,55,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/05/2015,Grossing,54,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/06/2015,Grossing,54,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/07/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/08/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/09/2015,Grossing,52,0,1,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/10/2015,Grossing,49,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/11/2015,Grossing,56,0,2,4,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/12/2015,Grossing,57,0,2,1,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/13/2015,Grossing,53,0,2,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/14/2015,Grossing,55,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/15/2015,Grossing,55,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/16/2015,Grossing,56,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/17/2015,Grossing,54,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/18/2015,Grossing,54,0,1,3,0
Google Play,-,Vietnam,com.viber.voip,Viber,20200000476866,Viber Media S.à r.l.,01/19/2015,Grossing,50,0,1,3,0
